candidate_id,search_stage,architecture_id,pto_axis_x_mm,pto_axis_z_mm,frame_x_offset_mm,frame_y_offset_mm,frame_z_offset_mm,rail_abs_y_mm,rail_center_z_mm,front_cross_x_mm,belt_frame_clearance_mm,pto_rotation_frame_clearance_mm,clutch_frame_clearance_mm,electrical_separation_mm,tool_access_mm,belt_replacement_clearance_mm,load_path_score,added_part_count,total_width_mm,max_member_length_mm,status,selection,rejection_reason
S4-B-PTOX040.0-Z330.0-FX40.0-FY17.5-FZ20.0,4,B,100.0,330.0,40.0,17.5,20.0,86.25,225.0,180.0,2.5,2.5,55.0,50.0,10.5,12.5,5,4,290.0,290.0,CONDITIONAL_PASS_CANDIDATE,,
S4-B-PTOX040.0-Z330.0-FX40.0-FY17.5-FZ25.0,4,B,100.0,330.0,40.0,17.5,25.0,86.25,230.0,180.0,2.5,2.5,60.0,50.0,10.5,12.5,5,4,290.0,290.0,CONDITIONAL_PASS_CANDIDATE,,
S4-B-PTOX040.0-Z330.0-FX40.0-FY17.5-FZ30.0,4,B,100.0,330.0,40.0,17.5,30.0,86.25,235.0,180.0,2.5,2.5,65.0,50.0,10.5,12.5,5,4,290.0,290.0,CONDITIONAL_PASS_CANDIDATE,,
S4-B-PTOX040.0-Z330.0-FX40.0-FY20.0-FZ10.0,4,B,100.0,330.0,40.0,20.0,10.0,88.75,215.0,180.0,4.75,5.0,45.0,50.0,12.0,14.75,5,4,290.0,290.0,CONDITIONAL_PASS_CANDIDATE,,
S4-B-PTOX040.0-Z330.0-FX40.0-FY20.0-FZ15.0,4,B,100.0,330.0,40.0,20.0,15.0,88.75,220.0,180.0,4.75,5.0,50.0,50.0,12.0,14.75,5,4,290.0,290.0,CONDITIONAL_PASS_CANDIDATE,,
S4-B-PTOX040.0-Z330.0-FX40.0-FY20.0-FZ20.0,4,B,100.0,330.0,40.0,20.0,20.0,88.75,225.0,180.0,4.75,5.0,55.0,50.0,12.0,14.75,5,4,290.0,290.0,CONDITIONAL_PASS_CANDIDATE,,
S4-B-PTOX040.0-Z330.0-FX40.0-FY20.0-FZ25.0,4,B,100.0,330.0,40.0,20.0,25.0,88.75,230.0,180.0,4.75,5.0,60.0,50.0,12.0,14.75,5,4,290.0,290.0,CONDITIONAL_PASS_CANDIDATE,,
S4-B-PTOX040.0-Z330.0-FX40.0-FY20.0-FZ30.0,4,B,100.0,330.0,40.0,20.0,30.0,88.75,235.0,180.0,4.75,5.0,65.0,50.0,12.0,14.75,5,4,290.0,290.0,CONDITIONAL_PASS_CANDIDATE,,
S4-B-PTOX040.0-Z330.0-FX40.0-FY22.5-FZ10.0,4,B,100.0,330.0,40.0,22.5,10.0,91.25,215.0,180.0,2.25,7.5,45.0,50.0,10.25,12.25,5,4,290.0,290.0,CONDITIONAL_PASS_CANDIDATE,,
S4-B-PTOX040.0-Z330.0-FX40.0-FY22.5-FZ15.0,4,B,100.0,330.0,40.0,22.5,15.0,91.25,220.0,180.0,2.25,7.5,50.0,50.0,10.25,12.25,5,4,290.0,290.0,CONDITIONAL_PASS_CANDIDATE,,
S4-B-PTOX040.0-Z330.0-FX40.0-FY22.5-FZ20.0,4,B,100.0,330.0,40.0,22.5,20.0,91.25,225.0,180.0,2.25,7.5,55.0,50.0,10.25,12.25,5,4,290.0,290.0,CONDITIONAL_PASS_CANDIDATE,,
S4-B-PTOX040.0-Z330.0-FX40.0-FY22.5-FZ25.0,4,B,100.0,330.0,40.0,22.5,25.0,91.25,230.0,180.0,2.25,7.5,60.0,50.0,10.25,12.25,5,4,290.0,290.0,CONDITIONAL_PASS_CANDIDATE,,
S4-B-PTOX040.0-Z330.0-FX40.0-FY22.5-FZ30.0,4,B,100.0,330.0,40.0,22.5,30.0,91.25,235.0,180.0,2.25,7.5,65.0,50.0,10.25,12.25,5,4,290.0,290.0,CONDITIONAL_PASS_CANDIDATE,,
S4-B-PTOX040.0-Z330.0-FX40.0-FY25.0-FZ10.0,4,B,100.0,330.0,40.0,25.0,10.0,93.75,215.0,180.0,-0.25,10.0,45.0,50.0,7.75,9.75,3,4,290.0,290.0,FAIL,,BELT_SAFETY_ENVELOPE_INTERSECTS_FRAME
S4-B-PTOX040.0-Z330.0-FX40.0-FY25.0-FZ15.0,4,B,100.0,330.0,40.0,25.0,15.0,93.75,220.0,180.0,-0.25,10.0,50.0,50.0,7.75,9.75,3,4,290.0,290.0,FAIL,,BELT_SAFETY_ENVELOPE_INTERSECTS_FRAME
S4-B-PTOX040.0-Z330.0-FX40.0-FY25.0-FZ20.0,4,B,100.0,330.0,40.0,25.0,20.0,93.75,225.0,180.0,-0.25,10.0,55.0,50.0,7.75,9.75,3,4,290.0,290.0,FAIL,,BELT_SAFETY_ENVELOPE_INTERSECTS_FRAME
S4-B-PTOX040.0-Z330.0-FX40.0-FY25.0-FZ25.0,4,B,100.0,330.0,40.0,25.0,25.0,93.75,230.0,180.0,-0.25,10.0,60.0,50.0,7.75,9.75,3,4,290.0,290.0,FAIL,,BELT_SAFETY_ENVELOPE_INTERSECTS_FRAME
S4-B-PTOX040.0-Z330.0-FX40.0-FY25.0-FZ30.0,4,B,100.0,330.0,40.0,25.0,30.0,93.75,235.0,180.0,-0.25,10.0,65.0,50.0,7.75,9.75,3,4,290.0,290.0,FAIL,,BELT_SAFETY_ENVELOPE_INTERSECTS_FRAME
S4-B-PTOX040.0-Z330.0-FX45.0-FY15.0-FZ10.0,4,B,100.0,330.0,45.0,15.0,10.0,83.75,215.0,185.0,0.0,0.0,45.0,50.0,8.0,10.0,5,4,290.0,290.0,CONDITIONAL_PASS_CANDIDATE,,
S4-B-PTOX040.0-Z330.0-FX45.0-FY15.0-FZ15.0,4,B,100.0,330.0,45.0,15.0,15.0,83.75,220.0,185.0,0.0,0.0,50.0,50.0,8.0,10.0,5,4,290.0,290.0,CONDITIONAL_PASS_CANDIDATE,,
S4-B-PTOX040.0-Z330.0-FX45.0-FY15.0-FZ20.0,4,B,100.0,330.0,45.0,15.0,20.0,83.75,225.0,185.0,0.0,0.0,55.0,50.0,8.0,10.0,5,4,290.0,290.0,CONDITIONAL_PASS_CANDIDATE,,
S4-B-PTOX040.0-Z330.0-FX45.0-FY15.0-FZ25.0,4,B,100.0,330.0,45.0,15.0,25.0,83.75,230.0,185.0,0.0,0.0,60.0,50.0,8.0,10.0,5,4,290.0,290.0,CONDITIONAL_PASS_CANDIDATE,,
S4-B-PTOX040.0-Z330.0-FX45.0-FY15.0-FZ30.0,4,B,100.0,330.0,45.0,15.0,30.0,83.75,235.0,185.0,0.0,0.0,65.0,50.0,8.0,10.0,5,4,290.0,290.0,CONDITIONAL_PASS_CANDIDATE,,
S4-B-PTOX040.0-Z330.0-FX45.0-FY17.5-FZ10.0,4,B,100.0,330.0,45.0,17.5,10.0,86.25,215.0,185.0,2.5,2.5,45.0,50.0,10.5,12.5,5,4,290.0,290.0,CONDITIONAL_PASS_CANDIDATE,,
S4-B-PTOX040.0-Z330.0-FX45.0-FY17.5-FZ15.0,4,B,100.0,330.0,45.0,17.5,15.0,86.25,220.0,185.0,2.5,2.5,50.0,50.0,10.5,12.5,5,4,290.0,290.0,CONDITIONAL_PASS_CANDIDATE,,
S4-B-PTOX040.0-Z330.0-FX45.0-FY17.5-FZ20.0,4,B,100.0,330.0,45.0,17.5,20.0,86.25,225.0,185.0,2.5,2.5,55.0,50.0,10.5,12.5,5,4,290.0,290.0,CONDITIONAL_PASS_CANDIDATE,,
S4-B-PTOX040.0-Z330.0-FX45.0-FY17.5-FZ25.0,4,B,100.0,330.0,45.0,17.5,25.0,86.25,230.0,185.0,2.5,2.5,60.0,50.0,10.5,12.5,5,4,290.0,290.0,CONDITIONAL_PASS_CANDIDATE,,
S4-B-PTOX040.0-Z330.0-FX45.0-FY17.5-FZ30.0,4,B,100.0,330.0,45.0,17.5,30.0,86.25,235.0,185.0,2.5,2.5,65.0,50.0,10.5,12.5,5,4,290.0,290.0,CONDITIONAL_PASS_CANDIDATE,,
S4-B-PTOX040.0-Z330.0-FX45.0-FY20.0-FZ10.0,4,B,100.0,330.0,45.0,20.0,10.0,88.75,215.0,185.0,4.75,5.0,45.0,50.0,12.0,14.75,5,4,290.0,290.0,CONDITIONAL_PASS_CANDIDATE,,
S4-B-PTOX040.0-Z330.0-FX45.0-FY20.0-FZ15.0,4,B,100.0,330.0,45.0,20.0,15.0,88.75,220.0,185.0,4.75,5.0,50.0,50.0,12.0,14.75,5,4,290.0,290.0,CONDITIONAL_PASS_CANDIDATE,,
S4-B-PTOX040.0-Z330.0-FX45.0-FY20.0-FZ20.0,4,B,100.0,330.0,45.0,20.0,20.0,88.75,225.0,185.0,4.75,5.0,55.0,50.0,12.0,14.75,5,4,290.0,290.0,CONDITIONAL_PASS_CANDIDATE,,
S4-B-PTOX040.0-Z330.0-FX45.0-FY20.0-FZ25.0,4,B,100.0,330.0,45.0,20.0,25.0,88.75,230.0,185.0,4.75,5.0,60.0,50.0,12.0,14.75,5,4,290.0,290.0,CONDITIONAL_PASS_CANDIDATE,,
S4-B-PTOX040.0-Z330.0-FX45.0-FY20.0-FZ30.0,4,B,100.0,330.0,45.0,20.0,30.0,88.75,235.0,185.0,4.75,5.0,65.0,50.0,12.0,14.75,5,4,290.0,290.0,CONDITIONAL_PASS_CANDIDATE,,
S4-B-PTOX040.0-Z330.0-FX45.0-FY22.5-FZ10.0,4,B,100.0,330.0,45.0,22.5,10.0,91.25,215.0,185.0,2.25,7.5,45.0,50.0,10.25,12.25,5,4,290.0,290.0,CONDITIONAL_PASS_CANDIDATE,,
S4-B-PTOX040.0-Z330.0-FX45.0-FY22.5-FZ15.0,4,B,100.0,330.0,45.0,22.5,15.0,91.25,220.0,185.0,2.25,7.5,50.0,50.0,10.25,12.25,5,4,290.0,290.0,CONDITIONAL_PASS_CANDIDATE,,
S4-B-PTOX040.0-Z330.0-FX45.0-FY22.5-FZ20.0,4,B,100.0,330.0,45.0,22.5,20.0,91.25,225.0,185.0,2.25,7.5,55.0,50.0,10.25,12.25,5,4,290.0,290.0,CONDITIONAL_PASS_CANDIDATE,,
S4-B-PTOX040.0-Z330.0-FX45.0-FY22.5-FZ25.0,4,B,100.0,330.0,45.0,22.5,25.0,91.25,230.0,185.0,2.25,7.5,60.0,50.0,10.25,12.25,5,4,290.0,290.0,CONDITIONAL_PASS_CANDIDATE,,
S4-B-PTOX040.0-Z330.0-FX45.0-FY22.5-FZ30.0,4,B,100.0,330.0,45.0,22.5,30.0,91.25,235.0,185.0,2.25,7.5,65.0,50.0,10.25,12.25,5,4,290.0,290.0,CONDITIONAL_PASS_CANDIDATE,,
S4-B-PTOX040.0-Z330.0-FX45.0-FY25.0-FZ10.0,4,B,100.0,330.0,45.0,25.0,10.0,93.75,215.0,185.0,-0.25,10.0,45.0,50.0,7.75,9.75,3,4,290.0,290.0,FAIL,,BELT_SAFETY_ENVELOPE_INTERSECTS_FRAME
S4-B-PTOX040.0-Z330.0-FX45.0-FY25.0-FZ15.0,4,B,100.0,330.0,45.0,25.0,15.0,93.75,220.0,185.0,-0.25,10.0,50.0,50.0,7.75,9.75,3,4,290.0,290.0,FAIL,,BELT_SAFETY_ENVELOPE_INTERSECTS_FRAME
S4-B-PTOX040.0-Z330.0-FX45.0-FY25.0-FZ20.0,4,B,100.0,330.0,45.0,25.0,20.0,93.75,225.0,185.0,-0.25,10.0,55.0,50.0,7.75,9.75,3,4,290.0,290.0,FAIL,,BELT_SAFETY_ENVELOPE_INTERSECTS_FRAME
S4-B-PTOX040.0-Z330.0-FX45.0-FY25.0-FZ25.0,4,B,100.0,330.0,45.0,25.0,25.0,93.75,230.0,185.0,-0.25,10.0,60.0,50.0,7.75,9.75,3,4,290.0,290.0,FAIL,,BELT_SAFETY_ENVELOPE_INTERSECTS_FRAME
S4-B-PTOX040.0-Z330.0-FX45.0-FY25.0-FZ30.0,4,B,100.0,330.0,45.0,25.0,30.0,93.75,235.0,185.0,-0.25,10.0,65.0,50.0,7.75,9.75,3,4,290.0,290.0,FAIL,,BELT_SAFETY_ENVELOPE_INTERSECTS_FRAME
S4-B-PTOX040.0-Z330.0-FX50.0-FY15.0-FZ10.0,4,B,100.0,330.0,50.0,15.0,10.0,83.75,215.0,190.0,0.0,0.0,45.0,50.0,8.0,10.0,5,4,290.0,290.0,CONDITIONAL_PASS_CANDIDATE,,
S4-B-PTOX040.0-Z330.0-FX50.0-FY15.0-FZ15.0,4,B,100.0,330.0,50.0,15.0,15.0,83.75,220.0,190.0,0.0,0.0,50.0,50.0,8.0,10.0,5,4,290.0,290.0,CONDITIONAL_PASS_CANDIDATE,,
S4-B-PTOX040.0-Z330.0-FX50.0-FY15.0-FZ20.0,4,B,100.0,330.0,50.0,15.0,20.0,83.75,225.0,190.0,0.0,0.0,55.0,50.0,8.0,10.0,5,4,290.0,290.0,CONDITIONAL_PASS_CANDIDATE,,
S4-B-PTOX040.0-Z330.0-FX50.0-FY15.0-FZ25.0,4,B,100.0,330.0,50.0,15.0,25.0,83.75,230.0,190.0,0.0,0.0,60.0,50.0,8.0,10.0,5,4,290.0,290.0,CONDITIONAL_PASS_CANDIDATE,,
S4-B-PTOX040.0-Z330.0-FX50.0-FY15.0-FZ30.0,4,B,100.0,330.0,50.0,15.0,30.0,83.75,235.0,190.0,0.0,0.0,65.0,50.0,8.0,10.0,5,4,290.0,290.0,CONDITIONAL_PASS_CANDIDATE,,
S4-B-PTOX040.0-Z330.0-FX50.0-FY17.5-FZ10.0,4,B,100.0,330.0,50.0,17.5,10.0,86.25,215.0,190.0,2.5,2.5,45.0,50.0,10.5,12.5,5,4,290.0,290.0,CONDITIONAL_PASS_CANDIDATE,,
S4-B-PTOX040.0-Z330.0-FX50.0-FY17.5-FZ15.0,4,B,100.0,330.0,50.0,17.5,15.0,86.25,220.0,190.0,2.5,2.5,50.0,50.0,10.5,12.5,5,4,290.0,290.0,CONDITIONAL_PASS_CANDIDATE,,
S4-B-PTOX040.0-Z330.0-FX50.0-FY17.5-FZ20.0,4,B,100.0,330.0,50.0,17.5,20.0,86.25,225.0,190.0,2.5,2.5,55.0,50.0,10.5,12.5,5,4,290.0,290.0,CONDITIONAL_PASS_CANDIDATE,,
S4-B-PTOX040.0-Z330.0-FX50.0-FY17.5-FZ25.0,4,B,100.0,330.0,50.0,17.5,25.0,86.25,230.0,190.0,2.5,2.5,60.0,50.0,10.5,12.5,5,4,290.0,290.0,CONDITIONAL_PASS_CANDIDATE,,
S4-B-PTOX040.0-Z330.0-FX50.0-FY17.5-FZ30.0,4,B,100.0,330.0,50.0,17.5,30.0,86.25,235.0,190.0,2.5,2.5,65.0,50.0,10.5,12.5,5,4,290.0,290.0,CONDITIONAL_PASS_CANDIDATE,,
S4-B-PTOX040.0-Z330.0-FX50.0-FY20.0-FZ10.0,4,B,100.0,330.0,50.0,20.0,10.0,88.75,215.0,190.0,4.75,5.0,45.0,50.0,12.0,14.75,5,4,290.0,290.0,CONDITIONAL_PASS_CANDIDATE,,
S4-B-PTOX040.0-Z330.0-FX50.0-FY20.0-FZ15.0,4,B,100.0,330.0,50.0,20.0,15.0,88.75,220.0,190.0,4.75,5.0,50.0,50.0,12.0,14.75,5,4,290.0,290.0,CONDITIONAL_PASS_CANDIDATE,,
S4-B-PTOX040.0-Z330.0-FX50.0-FY20.0-FZ20.0,4,B,100.0,330.0,50.0,20.0,20.0,88.75,225.0,190.0,4.75,5.0,55.0,50.0,12.0,14.75,5,4,290.0,290.0,CONDITIONAL_PASS_CANDIDATE,,
S4-B-PTOX040.0-Z330.0-FX50.0-FY20.0-FZ25.0,4,B,100.0,330.0,50.0,20.0,25.0,88.75,230.0,190.0,4.75,5.0,60.0,50.0,12.0,14.75,5,4,290.0,290.0,CONDITIONAL_PASS_CANDIDATE,,
S4-B-PTOX040.0-Z330.0-FX50.0-FY20.0-FZ30.0,4,B,100.0,330.0,50.0,20.0,30.0,88.75,235.0,190.0,4.75,5.0,65.0,50.0,12.0,14.75,5,4,290.0,290.0,CONDITIONAL_PASS_CANDIDATE,,
S4-B-PTOX040.0-Z330.0-FX50.0-FY22.5-FZ10.0,4,B,100.0,330.0,50.0,22.5,10.0,91.25,215.0,190.0,2.25,7.5,45.0,50.0,10.25,12.25,5,4,290.0,290.0,CONDITIONAL_PASS_CANDIDATE,,
S4-B-PTOX040.0-Z330.0-FX50.0-FY22.5-FZ15.0,4,B,100.0,330.0,50.0,22.5,15.0,91.25,220.0,190.0,2.25,7.5,50.0,50.0,10.25,12.25,5,4,290.0,290.0,CONDITIONAL_PASS_CANDIDATE,,
S4-B-PTOX040.0-Z330.0-FX50.0-FY22.5-FZ20.0,4,B,100.0,330.0,50.0,22.5,20.0,91.25,225.0,190.0,2.25,7.5,55.0,50.0,10.25,12.25,5,4,290.0,290.0,CONDITIONAL_PASS_CANDIDATE,,
S4-B-PTOX040.0-Z330.0-FX50.0-FY22.5-FZ25.0,4,B,100.0,330.0,50.0,22.5,25.0,91.25,230.0,190.0,2.25,7.5,60.0,50.0,10.25,12.25,5,4,290.0,290.0,CONDITIONAL_PASS_CANDIDATE,,
S4-B-PTOX040.0-Z330.0-FX50.0-FY22.5-FZ30.0,4,B,100.0,330.0,50.0,22.5,30.0,91.25,235.0,190.0,2.25,7.5,65.0,50.0,10.25,12.25,5,4,290.0,290.0,CONDITIONAL_PASS_CANDIDATE,,
S4-B-PTOX040.0-Z330.0-FX50.0-FY25.0-FZ10.0,4,B,100.0,330.0,50.0,25.0,10.0,93.75,215.0,190.0,-0.25,10.0,45.0,50.0,7.75,9.75,3,4,290.0,290.0,FAIL,,BELT_SAFETY_ENVELOPE_INTERSECTS_FRAME
S4-B-PTOX040.0-Z330.0-FX50.0-FY25.0-FZ15.0,4,B,100.0,330.0,50.0,25.0,15.0,93.75,220.0,190.0,-0.25,10.0,50.0,50.0,7.75,9.75,3,4,290.0,290.0,FAIL,,BELT_SAFETY_ENVELOPE_INTERSECTS_FRAME
S4-B-PTOX040.0-Z330.0-FX50.0-FY25.0-FZ20.0,4,B,100.0,330.0,50.0,25.0,20.0,93.75,225.0,190.0,-0.25,10.0,55.0,50.0,7.75,9.75,3,4,290.0,290.0,FAIL,,BELT_SAFETY_ENVELOPE_INTERSECTS_FRAME
S4-B-PTOX040.0-Z330.0-FX50.0-FY25.0-FZ25.0,4,B,100.0,330.0,50.0,25.0,25.0,93.75,230.0,190.0,-0.25,10.0,60.0,50.0,7.75,9.75,3,4,290.0,290.0,FAIL,,BELT_SAFETY_ENVELOPE_INTERSECTS_FRAME
S4-B-PTOX040.0-Z330.0-FX50.0-FY25.0-FZ30.0,4,B,100.0,330.0,50.0,25.0,30.0,93.75,235.0,190.0,-0.25,10.0,65.0,50.0,7.75,9.75,3,4,290.0,290.0,FAIL,,BELT_SAFETY_ENVELOPE_INTERSECTS_FRAME
S4-B-PTOX050.0-Z330.0-FX30.0-FY15.0-FZ10.0,4,B,110.0,330.0,30.0,15.0,10.0,83.75,215.0,170.0,0.0,-10.0,45.0,50.0,8.0,10.0,5,4,290.0,290.0,FAIL,,PTO_ROTATION_ENVELOPE_INTERSECTS_FRAME
S4-B-PTOX050.0-Z330.0-FX30.0-FY15.0-FZ15.0,4,B,110.0,330.0,30.0,15.0,15.0,83.75,220.0,170.0,0.0,-10.0,50.0,50.0,8.0,10.0,5,4,290.0,290.0,FAIL,,PTO_ROTATION_ENVELOPE_INTERSECTS_FRAME
S4-B-PTOX050.0-Z330.0-FX30.0-FY15.0-FZ20.0,4,B,110.0,330.0,30.0,15.0,20.0,83.75,225.0,170.0,0.0,-10.0,55.0,50.0,8.0,10.0,5,4,290.0,290.0,FAIL,,PTO_ROTATION_ENVELOPE_INTERSECTS_FRAME
S4-B-PTOX050.0-Z330.0-FX30.0-FY15.0-FZ25.0,4,B,110.0,330.0,30.0,15.0,25.0,83.75,230.0,170.0,0.0,-10.0,60.0,50.0,8.0,10.0,5,4,290.0,290.0,FAIL,,PTO_ROTATION_ENVELOPE_INTERSECTS_FRAME
S4-B-PTOX050.0-Z330.0-FX30.0-FY15.0-FZ30.0,4,B,110.0,330.0,30.0,15.0,30.0,83.75,235.0,170.0,0.0,-10.0,65.0,50.0,8.0,10.0,5,4,290.0,290.0,FAIL,,PTO_ROTATION_ENVELOPE_INTERSECTS_FRAME
S4-B-PTOX050.0-Z330.0-FX30.0-FY17.5-FZ10.0,4,B,110.0,330.0,30.0,17.5,10.0,86.25,215.0,170.0,2.5,-10.0,45.0,50.0,10.5,12.5,5,4,290.0,290.0,FAIL,,PTO_ROTATION_ENVELOPE_INTERSECTS_FRAME
S4-B-PTOX050.0-Z330.0-FX30.0-FY17.5-FZ15.0,4,B,110.0,330.0,30.0,17.5,15.0,86.25,220.0,170.0,2.5,-10.0,50.0,50.0,10.5,12.5,5,4,290.0,290.0,FAIL,,PTO_ROTATION_ENVELOPE_INTERSECTS_FRAME
S4-B-PTOX050.0-Z330.0-FX30.0-FY17.5-FZ20.0,4,B,110.0,330.0,30.0,17.5,20.0,86.25,225.0,170.0,2.5,-10.0,55.0,50.0,10.5,12.5,5,4,290.0,290.0,FAIL,,PTO_ROTATION_ENVELOPE_INTERSECTS_FRAME
S4-B-PTOX050.0-Z330.0-FX30.0-FY17.5-FZ25.0,4,B,110.0,330.0,30.0,17.5,25.0,86.25,230.0,170.0,2.5,-10.0,60.0,50.0,10.5,12.5,5,4,290.0,290.0,FAIL,,PTO_ROTATION_ENVELOPE_INTERSECTS_FRAME
S4-B-PTOX050.0-Z330.0-FX30.0-FY17.5-FZ30.0,4,B,110.0,330.0,30.0,17.5,30.0,86.25,235.0,170.0,2.5,-10.0,65.0,50.0,10.5,12.5,5,4,290.0,290.0,FAIL,,PTO_ROTATION_ENVELOPE_INTERSECTS_FRAME
S4-B-PTOX050.0-Z330.0-FX30.0-FY20.0-FZ10.0,4,B,110.0,330.0,30.0,20.0,10.0,88.75,215.0,170.0,4.75,-10.0,45.0,50.0,12.0,14.75,5,4,290.0,290.0,FAIL,,PTO_ROTATION_ENVELOPE_INTERSECTS_FRAME
S4-B-PTOX050.0-Z330.0-FX30.0-FY20.0-FZ15.0,4,B,110.0,330.0,30.0,20.0,15.0,88.75,220.0,170.0,4.75,-10.0,50.0,50.0,12.0,14.75,5,4,290.0,290.0,FAIL,,PTO_ROTATION_ENVELOPE_INTERSECTS_FRAME
S4-B-PTOX050.0-Z330.0-FX30.0-FY20.0-FZ20.0,4,B,110.0,330.0,30.0,20.0,20.0,88.75,225.0,170.0,4.75,-10.0,55.0,50.0,12.0,14.75,5,4,290.0,290.0,FAIL,,PTO_ROTATION_ENVELOPE_INTERSECTS_FRAME
S4-B-PTOX050.0-Z330.0-FX30.0-FY20.0-FZ25.0,4,B,110.0,330.0,30.0,20.0,25.0,88.75,230.0,170.0,4.75,-10.0,60.0,50.0,12.0,14.75,5,4,290.0,290.0,FAIL,,PTO_ROTATION_ENVELOPE_INTERSECTS_FRAME
S4-B-PTOX050.0-Z330.0-FX30.0-FY20.0-FZ30.0,4,B,110.0,330.0,30.0,20.0,30.0,88.75,235.0,170.0,4.75,-10.0,65.0,50.0,12.0,14.75,5,4,290.0,290.0,FAIL,,PTO_ROTATION_ENVELOPE_INTERSECTS_FRAME
S4-B-PTOX050.0-Z330.0-FX30.0-FY22.5-FZ10.0,4,B,110.0,330.0,30.0,22.5,10.0,91.25,215.0,170.0,2.25,-10.0,45.0,50.0,10.25,12.25,5,4,290.0,290.0,FAIL,,PTO_ROTATION_ENVELOPE_INTERSECTS_FRAME
S4-B-PTOX050.0-Z330.0-FX30.0-FY22.5-FZ15.0,4,B,110.0,330.0,30.0,22.5,15.0,91.25,220.0,170.0,2.25,-10.0,50.0,50.0,10.25,12.25,5,4,290.0,290.0,FAIL,,PTO_ROTATION_ENVELOPE_INTERSECTS_FRAME
S4-B-PTOX050.0-Z330.0-FX30.0-FY22.5-FZ20.0,4,B,110.0,330.0,30.0,22.5,20.0,91.25,225.0,170.0,2.25,-10.0,55.0,50.0,10.25,12.25,5,4,290.0,290.0,FAIL,,PTO_ROTATION_ENVELOPE_INTERSECTS_FRAME
S4-B-PTOX050.0-Z330.0-FX30.0-FY22.5-FZ25.0,4,B,110.0,330.0,30.0,22.5,25.0,91.25,230.0,170.0,2.25,-10.0,60.0,50.0,10.25,12.25,5,4,290.0,290.0,FAIL,,PTO_ROTATION_ENVELOPE_INTERSECTS_FRAME
S4-B-PTOX050.0-Z330.0-FX30.0-FY22.5-FZ30.0,4,B,110.0,330.0,30.0,22.5,30.0,91.25,235.0,170.0,2.25,-10.0,65.0,50.0,10.25,12.25,5,4,290.0,290.0,FAIL,,PTO_ROTATION_ENVELOPE_INTERSECTS_FRAME
S4-B-PTOX050.0-Z330.0-FX30.0-FY25.0-FZ10.0,4,B,110.0,330.0,30.0,25.0,10.0,93.75,215.0,170.0,-0.25,-10.0,45.0,50.0,7.75,9.75,3,4,290.0,290.0,FAIL,,BELT_SAFETY_ENVELOPE_INTERSECTS_FRAME|PTO_ROTATION_ENVELOPE_INTERSECTS_FRAME
S4-B-PTOX050.0-Z330.0-FX30.0-FY25.0-FZ15.0,4,B,110.0,330.0,30.0,25.0,15.0,93.75,220.0,170.0,-0.25,-10.0,50.0,50.0,7.75,9.75,3,4,290.0,290.0,FAIL,,BELT_SAFETY_ENVELOPE_INTERSECTS_FRAME|PTO_ROTATION_ENVELOPE_INTERSECTS_FRAME
S4-B-PTOX050.0-Z330.0-FX30.0-FY25.0-FZ20.0,4,B,110.0,330.0,30.0,25.0,20.0,93.75,225.0,170.0,-0.25,-10.0,55.0,50.0,7.75,9.75,3,4,290.0,290.0,FAIL,,BELT_SAFETY_ENVELOPE_INTERSECTS_FRAME|PTO_ROTATION_ENVELOPE_INTERSECTS_FRAME
S4-B-PTOX050.0-Z330.0-FX30.0-FY25.0-FZ25.0,4,B,110.0,330.0,30.0,25.0,25.0,93.75,230.0,170.0,-0.25,-10.0,60.0,50.0,7.75,9.75,3,4,290.0,290.0,FAIL,,BELT_SAFETY_ENVELOPE_INTERSECTS_FRAME|PTO_ROTATION_ENVELOPE_INTERSECTS_FRAME
S4-B-PTOX050.0-Z330.0-FX30.0-FY25.0-FZ30.0,4,B,110.0,330.0,30.0,25.0,30.0,93.75,235.0,170.0,-0.25,-10.0,65.0,50.0,7.75,9.75,3,4,290.0,290.0,FAIL,,BELT_SAFETY_ENVELOPE_INTERSECTS_FRAME|PTO_ROTATION_ENVELOPE_INTERSECTS_FRAME
S4-B-PTOX050.0-Z330.0-FX35.0-FY15.0-FZ10.0,4,B,110.0,330.0,35.0,15.0,10.0,83.75,215.0,175.0,0.0,-5.0,45.0,50.0,8.0,10.0,5,4,290.0,290.0,FAIL,,PTO_ROTATION_ENVELOPE_INTERSECTS_FRAME
S4-B-PTOX050.0-Z330.0-FX35.0-FY15.0-FZ15.0,4,B,110.0,330.0,35.0,15.0,15.0,83.75,220.0,175.0,0.0,-5.0,50.0,50.0,8.0,10.0,5,4,290.0,290.0,FAIL,,PTO_ROTATION_ENVELOPE_INTERSECTS_FRAME
S4-B-PTOX050.0-Z330.0-FX35.0-FY15.0-FZ20.0,4,B,110.0,330.0,35.0,15.0,20.0,83.75,225.0,175.0,0.0,-5.0,55.0,50.0,8.0,10.0,5,4,290.0,290.0,FAIL,,PTO_ROTATION_ENVELOPE_INTERSECTS_FRAME
S4-B-PTOX050.0-Z330.0-FX35.0-FY15.0-FZ25.0,4,B,110.0,330.0,35.0,15.0,25.0,83.75,230.0,175.0,0.0,-5.0,60.0,50.0,8.0,10.0,5,4,290.0,290.0,FAIL,,PTO_ROTATION_ENVELOPE_INTERSECTS_FRAME
